# Corpus reachability verdicts. Generated by `jackall-cli xref reach`;
# do not hand-edit. Methodology: docs/docs/engine-internals/asset-reachability.md
# hash	path	verdict	flags	bytes	outRefs	reason
4842D7A6	scripts\game\barkdata\loc\1436545.spk	unknown	-	2852	27	opaque-referrers(spk)
4BFE8B73	scripts\game\barkdata\loc\1436550.spk	unknown	-	1904	18	opaque-referrers(spk)
B2F61E9E	scripts\game\barkdata\loc\1436655.spk	unknown	-	1272	12	opaque-referrers(spk)
37DE30E5	scripts\game\barkdata\loc\1436670.spk	unknown	-	176712	48	opaque-referrers(spk)
C6888230	scripts\game\barkdata\loc\1436680.spk	unknown	-	165000	33	opaque-referrers(spk)
8F10573C	scripts\game\barkdata\loc\1436715.spk	unknown	-	2536	24	opaque-referrers(spk)
C164AAE2	scripts\game\barkdata\loc\1436720.spk	unknown	-	1272	12	opaque-referrers(spk)
C2D8F637	scripts\game\barkdata\loc\1436735.spk	unknown	-	2536	24	opaque-referrers(spk)
1481152A	scripts\game\barkdata\loc\1436755.spk	unknown	-	58308	27	opaque-referrers(spk)
92156784	scripts\game\barkdata\loc\1436765.spk	unknown	-	2852	27	opaque-referrers(spk)
7AE47B00	scripts\game\barkdata\loc\1436800.spk	unknown	-	151580	27	opaque-referrers(spk)
ACBD981D	scripts\game\barkdata\loc\1436860.spk	unknown	-	2852	27	opaque-referrers(spk)
5E57761D	scripts\game\barkdata\loc\1436885.spk	unknown	-	2536	24	opaque-referrers(spk)
C22A1CD9	scripts\game\barkdata\loc\1436965.spk	unknown	-	324	3	opaque-referrers(spk)
C196400C	scripts\game\barkdata\loc\1436970.spk	unknown	-	324	3	opaque-referrers(spk)
0976CF7C	scripts\game\barkdata\loc\1436975.spk	unknown	-	324	3	opaque-referrers(spk)
1E3077EF	scripts\game\barkdata\loc\1437040.spk	unknown	-	324	3	opaque-referrers(spk)
D6D0F89F	scripts\game\barkdata\loc\1437045.spk	unknown	-	324	3	opaque-referrers(spk)
D56CA44A	scripts\game\barkdata\loc\1437050.spk	unknown	-	324	3	opaque-referrers(spk)
1D8C2B3A	scripts\game\barkdata\loc\1437055.spk	unknown	-	324	3	opaque-referrers(spk)
53F8D6E4	scripts\game\barkdata\loc\1437060.spk	unknown	-	324	3	opaque-referrers(spk)
9B185994	scripts\game\barkdata\loc\1437065.spk	unknown	-	324	3	opaque-referrers(spk)
98A40541	scripts\game\barkdata\loc\1437070.spk	unknown	-	324	3	opaque-referrers(spk)
50448A31	scripts\game\barkdata\loc\1437075.spk	unknown	-	324	3	opaque-referrers(spk)
69F2B794	scripts\game\barkdata\loc\1437080.spk	unknown	-	324	3	opaque-referrers(spk)
A11238E4	scripts\game\barkdata\loc\1437085.spk	unknown	-	324	3	opaque-referrers(spk)
EB36B13D	scripts\game\barkdata\loc\1437105.spk	unknown	-	324	3	opaque-referrers(spk)
E88AEDE8	scripts\game\barkdata\loc\1437110.spk	unknown	-	324	3	opaque-referrers(spk)
206A6298	scripts\game\barkdata\loc\1437115.spk	unknown	-	324	3	opaque-referrers(spk)
731BAFFE	scripts\game\barkdata\loc\1437150.spk	unknown	-	5696	54	opaque-referrers(spk)
BBFB208E	scripts\game\barkdata\loc\1437155.spk	unknown	-	2852	27	opaque-referrers(spk)
F58FDD50	scripts\game\barkdata\loc\1437160.spk	unknown	-	1904	18	opaque-referrers(spk)
3D6F5220	scripts\game\barkdata\loc\1437165.spk	unknown	-	2852	27	opaque-referrers(spk)
3ED30EF5	scripts\game\barkdata\loc\1437170.spk	unknown	-	1904	18	opaque-referrers(spk)
5FF685DB	scripts\game\barkdata\loc\1437220.spk	unknown	-	3484	33	opaque-referrers(spk)
97160AAB	scripts\game\barkdata\loc\1437225.spk	unknown	-	2220	21	opaque-referrers(spk)
35317518	scripts\game\barkdata\loc\1437290.spk	unknown	-	171272	49	opaque-referrers(spk)
7F15FCC1	scripts\game\barkdata\loc\1437310.spk	unknown	-	3168	30	opaque-referrers(spk)
E484BED7	scripts\game\barkdata\loc\1437350.spk	unknown	-	2852	27	opaque-referrers(spk)
63592EB8	scripts\game\barkdata\loc\1437625.spk	unknown	-	48700	9	opaque-referrers(spk)
C2C20DDE	scripts\game\barkdata\loc\1437685.spk	unknown	-	3800	36	opaque-referrers(spk)
C17E510B	scripts\game\barkdata\loc\1437690.spk	unknown	-	265388	33	opaque-referrers(spk)
965FE86A	scripts\game\barkdata\loc\1437760.spk	unknown	-	324	3	opaque-referrers(spk)
5EBF671A	scripts\game\barkdata\loc\1437765.spk	unknown	-	324	3	opaque-referrers(spk)
5D033BCF	scripts\game\barkdata\loc\1437770.spk	unknown	-	324	3	opaque-referrers(spk)
95E3B4BF	scripts\game\barkdata\loc\1437775.spk	unknown	-	324	3	opaque-referrers(spk)
AC55891A	scripts\game\barkdata\loc\1437780.spk	unknown	-	324	3	opaque-referrers(spk)
64B5066A	scripts\game\barkdata\loc\1437785.spk	unknown	-	324	3	opaque-referrers(spk)
67095ABF	scripts\game\barkdata\loc\1437790.spk	unknown	-	324	3	opaque-referrers(spk)
AFE9D5CF	scripts\game\barkdata\loc\1437795.spk	unknown	-	324	3	opaque-referrers(spk)
B64E7B9E	scripts\game\barkdata\loc\1437800.spk	unknown	-	324	3	opaque-referrers(spk)
7EAEF4EE	scripts\game\barkdata\loc\1437805.spk	unknown	-	324	3	opaque-referrers(spk)
7D12A83B	scripts\game\barkdata\loc\1437810.spk	unknown	-	324	3	opaque-referrers(spk)
B5F2274B	scripts\game\barkdata\loc\1437815.spk	unknown	-	324	3	opaque-referrers(spk)
F83A8640	scripts\game\barkdata\loc\1437835.spk	unknown	-	324	3	opaque-referrers(spk)
2DDF3988	scripts\game\barkdata\loc\1437840.spk	unknown	-	324	3	opaque-referrers(spk)
E53FB6F8	scripts\game\barkdata\loc\1437845.spk	unknown	-	324	3	opaque-referrers(spk)
E683EA2D	scripts\game\barkdata\loc\1437850.spk	unknown	-	324	3	opaque-referrers(spk)
2E63655D	scripts\game\barkdata\loc\1437855.spk	unknown	-	324	3	opaque-referrers(spk)
60179883	scripts\game\barkdata\loc\1437860.spk	unknown	-	324	3	opaque-referrers(spk)
A8F717F3	scripts\game\barkdata\loc\1437865.spk	unknown	-	324	3	opaque-referrers(spk)
C5DCCFE2	scripts\game\barkdata\loc\1437975.spk	unknown	-	5696	54	opaque-referrers(spk)
FC6AF247	scripts\game\barkdata\loc\1437980.spk	unknown	-	2852	27	opaque-referrers(spk)
348A7D37	scripts\game\barkdata\loc\1437985.spk	unknown	-	1904	18	opaque-referrers(spk)
373621E2	scripts\game\barkdata\loc\1437990.spk	unknown	-	2852	27	opaque-referrers(spk)
FFD6AE92	scripts\game\barkdata\loc\1437995.spk	unknown	-	1904	18	opaque-referrers(spk)
0FF0EA33	scripts\game\barkdata\loc\1438045.spk	unknown	-	3484	33	opaque-referrers(spk)
0C4CB6E6	scripts\game\barkdata\loc\1438050.spk	unknown	-	2220	21	opaque-referrers(spk)
3216A391	scripts\game\barkdata\loc\1438105.spk	unknown	-	139232	55	opaque-referrers(spk)
F94A7034	scripts\game\barkdata\loc\1438115.spk	unknown	-	171660	58	opaque-referrers(spk)
B482D13F	scripts\game\barkdata\loc\1438135.spk	unknown	-	2852	27	opaque-referrers(spk)
2F139329	scripts\game\barkdata\loc\1438175.spk	unknown	-	2536	24	opaque-referrers(spk)
F80392F5	scripts\game\barkdata\loc\1438450.spk	unknown	-	56356	9	opaque-referrers(spk)
C5E5DB57	scripts\game\barkdata\loc\1438510.spk	unknown	-	3800	36	opaque-referrers(spk)
0D055427	scripts\game\barkdata\loc\1438515.spk	unknown	-	258776	36	opaque-referrers(spk)
2A0A05EF	scripts\game\barkdata\loc\1438585.spk	unknown	-	324	3	opaque-referrers(spk)
29B6593A	scripts\game\barkdata\loc\1438590.spk	unknown	-	324	3	opaque-referrers(spk)
E156D64A	scripts\game\barkdata\loc\1438595.spk	unknown	-	324	3	opaque-referrers(spk)
3F51126F	scripts\game\barkdata\loc\1438600.spk	unknown	-	324	3	opaque-referrers(spk)
F7B19D1F	scripts\game\barkdata\loc\1438605.spk	unknown	-	324	3	opaque-referrers(spk)
F40DC1CA	scripts\game\barkdata\loc\1438610.spk	unknown	-	324	3	opaque-referrers(spk)
3CED4EBA	scripts\game\barkdata\loc\1438615.spk	unknown	-	324	3	opaque-referrers(spk)
7299B364	scripts\game\barkdata\loc\1438620.spk	unknown	-	324	3	opaque-referrers(spk)
BA793C14	scripts\game\barkdata\loc\1438625.spk	unknown	-	324	3	opaque-referrers(spk)
B9C560C1	scripts\game\barkdata\loc\1438630.spk	unknown	-	324	3	opaque-referrers(spk)
7125EFB1	scripts\game\barkdata\loc\1438635.spk	unknown	-	324	3	opaque-referrers(spk)
A4C05079	scripts\game\barkdata\loc\1438640.spk	unknown	-	324	3	opaque-referrers(spk)
6C20DF09	scripts\game\barkdata\loc\1438645.spk	unknown	-	324	3	opaque-referrers(spk)
6F9C83DC	scripts\game\barkdata\loc\1438650.spk	unknown	-	324	3	opaque-referrers(spk)
A77C0CAC	scripts\game\barkdata\loc\1438655.spk	unknown	-	324	3	opaque-referrers(spk)
EAB4ADA7	scripts\game\barkdata\loc\1438675.spk	unknown	-	324	3	opaque-referrers(spk)
D3029002	scripts\game\barkdata\loc\1438680.spk	unknown	-	324	3	opaque-referrers(spk)
1BE21F72	scripts\game\barkdata\loc\1438685.spk	unknown	-	324	3	opaque-referrers(spk)
185E43A7	scripts\game\barkdata\loc\1438690.spk	unknown	-	324	3	opaque-referrers(spk)
6F6E6932	scripts\game\barkdata\loc\1438800.spk	unknown	-	5696	54	opaque-referrers(spk)
A78EE642	scripts\game\barkdata\loc\1438805.spk	unknown	-	2852	27	opaque-referrers(spk)
A432BA97	scripts\game\barkdata\loc\1438810.spk	unknown	-	1904	18	opaque-referrers(spk)
6CD235E7	scripts\game\barkdata\loc\1438815.spk	unknown	-	2852	27	opaque-referrers(spk)
22A6C839	scripts\game\barkdata\loc\1438820.spk	unknown	-	1904	18	opaque-referrers(spk)
726B598A	scripts\game\barkdata\loc\1438870.spk	unknown	-	3800	36	opaque-referrers(spk)
BA8BD6FA	scripts\game\barkdata\loc\1438875.spk	unknown	-	2220	21	opaque-referrers(spk)
1F40819B	scripts\game\barkdata\loc\1438960.spk	unknown	-	2852	27	opaque-referrers(spk)
902B27CB	scripts\game\barkdata\loc\1439000.spk	unknown	-	2852	27	opaque-referrers(spk)
D251892A	scripts\game\barkdata\loc\1439275.spk	unknown	-	40596	9	opaque-referrers(spk)
EFB7C088	scripts\game\barkdata\loc\1439335.spk	unknown	-	3168	30	opaque-referrers(spk)
3A527F40	scripts\game\barkdata\loc\1439340.spk	unknown	-	235452	30	opaque-referrers(spk)
AF38D07D	scripts\game\barkdata\loc\1439410.spk	unknown	-	324	3	opaque-referrers(spk)
67D85F0D	scripts\game\barkdata\loc\1439415.spk	unknown	-	324	3	opaque-referrers(spk)
29ACA2D3	scripts\game\barkdata\loc\1439420.spk	unknown	-	324	3	opaque-referrers(spk)
E14C2DA3	scripts\game\barkdata\loc\1439425.spk	unknown	-	324	3	opaque-referrers(spk)
E2F07176	scripts\game\barkdata\loc\1439430.spk	unknown	-	324	3	opaque-referrers(spk)
2A10FE06	scripts\game\barkdata\loc\1439435.spk	unknown	-	324	3	opaque-referrers(spk)
FFF541CE	scripts\game\barkdata\loc\1439440.spk	unknown	-	324	3	opaque-referrers(spk)
3715CEBE	scripts\game\barkdata\loc\1439445.spk	unknown	-	324	3	opaque-referrers(spk)
34A9926B	scripts\game\barkdata\loc\1439450.spk	unknown	-	324	3	opaque-referrers(spk)
FC491D1B	scripts\game\barkdata\loc\1439455.spk	unknown	-	324	3	opaque-referrers(spk)
B23DE0C5	scripts\game\barkdata\loc\1439460.spk	unknown	-	324	3	opaque-referrers(spk)
7ADD6FB5	scripts\game\barkdata\loc\1439465.spk	unknown	-	324	3	opaque-referrers(spk)
79613360	scripts\game\barkdata\loc\1439470.spk	unknown	-	324	3	opaque-referrers(spk)
B181BC10	scripts\game\barkdata\loc\1439475.spk	unknown	-	324	3	opaque-referrers(spk)
883781B5	scripts\game\barkdata\loc\1439480.spk	unknown	-	324	3	opaque-referrers(spk)
40D70EC5	scripts\game\barkdata\loc\1439485.spk	unknown	-	324	3	opaque-referrers(spk)
436B5210	scripts\game\barkdata\loc\1439490.spk	unknown	-	324	3	opaque-referrers(spk)
8B8BDD60	scripts\game\barkdata\loc\1439495.spk	unknown	-	324	3	opaque-referrers(spk)
C1AF54B9	scripts\game\barkdata\loc\1439515.spk	unknown	-	324	3	opaque-referrers(spk)
76D33C8A	scripts\game\barkdata\loc\1439625.spk	unknown	-	5696	54	opaque-referrers(spk)
EDB09472	scripts\game\barkdata\loc\1439835.spk	unknown	-	2852	27	opaque-referrers(spk)
38552BBA	scripts\game\barkdata\loc\1439840.spk	unknown	-	1904	18	opaque-referrers(spk)
F0B5A4CA	scripts\game\barkdata\loc\1439845.spk	unknown	-	2852	27	opaque-referrers(spk)
F309F81F	scripts\game\barkdata\loc\1439850.spk	unknown	-	1904	18	opaque-referrers(spk)
557EF3AB	scripts\game\barkdata\loc\1439950.spk	unknown	-	111860	47	opaque-referrers(spk)
2FBEA0CB	scripts\game\barkdata\loc\1439952.spk	unknown	-	22052	2	opaque-referrers(spk)
9D9E7CDB	scripts\game\barkdata\loc\1439955.spk	unknown	-	1588	15	opaque-referrers(spk)
18B652A0	scripts\game\barkdata\loc\1439970.spk	unknown	-	47964	49	opaque-referrers(spk)
E9E0E075	scripts\game\barkdata\loc\1439980.spk	unknown	-	155204	39	opaque-referrers(spk)
E8B90DFC	scripts\game\barkdata\loc\1440015.spk	unknown	-	1904	18	opaque-referrers(spk)
A6CDF022	scripts\game\barkdata\loc\1440020.spk	unknown	-	1272	12	opaque-referrers(spk)
A571ACF7	scripts\game\barkdata\loc\1440035.spk	unknown	-	2536	24	opaque-referrers(spk)
73284FEA	scripts\game\barkdata\loc\1440055.spk	unknown	-	81128	21	opaque-referrers(spk)
F5BC3D44	scripts\game\barkdata\loc\1440065.spk	unknown	-	2536	24	opaque-referrers(spk)
4D725A9D	scripts\game\barkdata\loc\1440100.spk	unknown	-	138740	27	opaque-referrers(spk)
9B2BB980	scripts\game\barkdata\loc\1440160.spk	unknown	-	2536	24	opaque-referrers(spk)
69C15780	scripts\game\barkdata\loc\1440185.spk	unknown	-	2536	24	opaque-referrers(spk)
62232C6D	scripts\game\barkdata\loc\1440265.spk	unknown	-	324	3	opaque-referrers(spk)
619F70B8	scripts\game\barkdata\loc\1440270.spk	unknown	-	324	3	opaque-referrers(spk)
A97FFFC8	scripts\game\barkdata\loc\1440275.spk	unknown	-	324	3	opaque-referrers(spk)
899C86D2	scripts\game\barkdata\loc\1440345.spk	unknown	-	324	3	opaque-referrers(spk)
8A20DA07	scripts\game\barkdata\loc\1440350.spk	unknown	-	324	3	opaque-referrers(spk)
42C05577	scripts\game\barkdata\loc\1440355.spk	unknown	-	324	3	opaque-referrers(spk)
0CB4A8A9	scripts\game\barkdata\loc\1440360.spk	unknown	-	324	3	opaque-referrers(spk)
C45427D9	scripts\game\barkdata\loc\1440365.spk	unknown	-	324	3	opaque-referrers(spk)
C7E87B0C	scripts\game\barkdata\loc\1440370.spk	unknown	-	324	3	opaque-referrers(spk)
0F08F47C	scripts\game\barkdata\loc\1440375.spk	unknown	-	324	3	opaque-referrers(spk)
36BEC9D9	scripts\game\barkdata\loc\1440380.spk	unknown	-	324	3	opaque-referrers(spk)
FE5E46A9	scripts\game\barkdata\loc\1440385.spk	unknown	-	324	3	opaque-referrers(spk)
FDE21A7C	scripts\game\barkdata\loc\1440390.spk	unknown	-	324	3	opaque-referrers(spk)
3502950C	scripts\game\barkdata\loc\1440395.spk	unknown	-	324	3	opaque-referrers(spk)
1F4A753A	scripts\game\barkdata\loc\1440400.spk	unknown	-	324	3	opaque-referrers(spk)
D7AAFA4A	scripts\game\barkdata\loc\1440405.spk	unknown	-	324	3	opaque-referrers(spk)
B93D7E8E	scripts\game\barkdata\loc\1440500.spk	unknown	-	1272	12	opaque-referrers(spk)
71DDF1FE	scripts\game\barkdata\loc\1440505.spk	unknown	-	1272	12	opaque-referrers(spk)
7261AD2B	scripts\game\barkdata\loc\1440510.spk	unknown	-	1272	12	opaque-referrers(spk)
BA81225B	scripts\game\barkdata\loc\1440515.spk	unknown	-	1272	12	opaque-referrers(spk)
762B22C5	scripts\game\barkdata\loc\1441515.spk	unknown	-	1272	12	opaque-referrers(spk)
385FDF1B	scripts\game\barkdata\loc\1441520.spk	unknown	-	1272	12	opaque-referrers(spk)
F0BF506B	scripts\game\barkdata\loc\1441525.spk	unknown	-	1272	12	opaque-referrers(spk)
F3030CBE	scripts\game\barkdata\loc\1441530.spk	unknown	-	1272	12	opaque-referrers(spk)
E0B88358	scripts\game\barkdata\loc\1442195.spk	unknown	-	1588	15	opaque-referrers(spk)
4E91AFD4	scripts\game\barkdata\loc\1442360.spk	unknown	-	3168	30	opaque-referrers(spk)
6CF30306	scripts\game\barkdata\loc\1444015.spk	unknown	-	4116	39	opaque-referrers(spk)
9A499901	scripts\game\barkdata\loc\1444145.spk	unknown	-	3484	33	opaque-referrers(spk)
94B2742A	scripts\game\barkdata\loc\1444655.spk	unknown	-	2852	27	opaque-referrers(spk)
DAC689F4	scripts\game\barkdata\loc\1444660.spk	unknown	-	3484	33	opaque-referrers(spk)
46BBE330	scripts\game\barkdata\loc\1444780.spk	unknown	-	1904	18	opaque-referrers(spk)
FDD323D5	scripts\game\barkdata\loc\1445740.spk	unknown	-	1272	12	opaque-referrers(spk)
4C4FD380	scripts\game\barkdata\loc\1446350.spk	unknown	-	640	6	opaque-referrers(spk)
5AB2633C	scripts\game\barkdata\loc\1447170.spk	unknown	-	640	6	opaque-referrers(spk)
F3BC9939	scripts\game\barkdata\loc\1448010.spk	unknown	-	956	9	opaque-referrers(spk)
7BD306BC	scripts\game\barkdata\loc\1448730.spk	unknown	-	20656	6	opaque-referrers(spk)
B33389CC	scripts\game\barkdata\loc\1448735.spk	unknown	-	33144	6	opaque-referrers(spk)
66D63604	scripts\game\barkdata\loc\1448740.spk	unknown	-	34148	6	opaque-referrers(spk)
AE36B974	scripts\game\barkdata\loc\1448745.spk	unknown	-	36040	6	opaque-referrers(spk)
2BEC7DE1	scripts\game\barkdata\loc\1448930.spk	unknown	-	23056	6	opaque-referrers(spk)
E30CF291	scripts\game\barkdata\loc\1448935.spk	unknown	-	23856	6	opaque-referrers(spk)
8464A2AB	scripts\game\barkdata\loc\1449160.spk	unknown	-	640	6	opaque-referrers(spk)
30A4964D	scripts\game\barkdata\loc\1449245.spk	unknown	-	38060	9	opaque-referrers(spk)
7D6C3746	scripts\game\barkdata\loc\1449265.spk	unknown	-	640	6	opaque-referrers(spk)
524D920F	scripts\game\barkdata\loc\1451345.spk	unknown	-	1588	15	opaque-referrers(spk)
CDC9F66B	scripts\game\barkdata\loc\1452175.spk	unknown	-	139264	15	opaque-referrers(spk)
9AF2B4E3	scripts\game\barkdata\loc\1453135.spk	unknown	-	956	9	opaque-referrers(spk)
7B881745	scripts\game\barkdata\loc\1454015.spk	unknown	-	640	6	opaque-referrers(spk)
35FCEA9B	scripts\game\barkdata\loc\1454020.spk	unknown	-	956	9	opaque-referrers(spk)
CEF32B8C	scripts\game\barkdata\loc\1454825.spk	unknown	-	640	6	opaque-referrers(spk)
3343DB61	scripts\game\barkdata\loc\1455575.spk	unknown	-	3168	30	opaque-referrers(spk)
C21569B4	scripts\game\barkdata\loc\1455585.spk	unknown	-	1588	15	opaque-referrers(spk)
59107C65	scripts\game\barkdata\loc\1458585.spk	unknown	-	2220	21	opaque-referrers(spk)
807F0475	scripts\game\barkdata\loc\1461265.spk	unknown	-	1272	12	opaque-referrers(spk)
0D38349F	scripts\game\barkdata\loc\1464565.spk	unknown	-	956	9	opaque-referrers(spk)
AA3E72E1	scripts\game\barkdata\loc\1485095.spk	unknown	-	1588	15	opaque-referrers(spk)
04175E6D	scripts\game\barkdata\loc\1485260.spk	unknown	-	2852	27	opaque-referrers(spk)
7582BEEB	scripts\game\barkdata\loc\1485815.spk	unknown	-	640	6	opaque-referrers(spk)
3222C43B	scripts\game\barkdata\loc\1485816.spk	unknown	-	640	6	opaque-referrers(spk)
0F42ED8B	scripts\game\barkdata\loc\1485817.spk	unknown	-	324	3	opaque-referrers(spk)
5561C7F1	scripts\game\barkdata\loc\1485925.spk	unknown	-	1904	18	opaque-referrers(spk)
5D7AB2BC	scripts\game\barkdata\loc\1486915.spk	unknown	-	3484	33	opaque-referrers(spk)
8395679E	scripts\game\barkdata\loc\1487560.spk	unknown	-	2536	24	opaque-referrers(spk)
2695CEA4	scripts\game\barkdata\loc\1488640.spk	unknown	-	640	6	opaque-referrers(spk)
D52C398C	scripts\game\barkdata\loc\1489250.spk	unknown	-	640	6	opaque-referrers(spk)
074F86C6	scripts\game\barkdata\loc\1490070.spk	unknown	-	956	9	opaque-referrers(spk)
448E2008	scripts\game\barkdata\loc\1490910.spk	unknown	-	324	3	opaque-referrers(spk)
33A4F174	scripts\game\barkdata\loc\1491630.spk	unknown	-	133432	12	opaque-referrers(spk)
FB447E04	scripts\game\barkdata\loc\1491635.spk	unknown	-	126688	12	opaque-referrers(spk)
2EA1C1CC	scripts\game\barkdata\loc\1491640.spk	unknown	-	124872	12	opaque-referrers(spk)
E6414EBC	scripts\game\barkdata\loc\1491645.spk	unknown	-	118596	12	opaque-referrers(spk)
639B8A29	scripts\game\barkdata\loc\1491830.spk	unknown	-	153924	12	opaque-referrers(spk)
AB7B0559	scripts\game\barkdata\loc\1491835.spk	unknown	-	149752	12	opaque-referrers(spk)
AD6977D1	scripts\game\barkdata\loc\1492145.spk	unknown	-	177628	18	opaque-referrers(spk)
AED52B04	scripts\game\barkdata\loc\1492150.spk	unknown	-	108836	24	opaque-referrers(spk)
874F07D2	scripts\game\barkdata\loc\1495075.spk	unknown	-	103820	9	opaque-referrers(spk)
92514227	scripts\game\barkdata\loc\1496035.spk	unknown	-	640	6	opaque-referrers(spk)
4A01A6FF	scripts\game\barkdata\loc\1496915.spk	unknown	-	640	6	opaque-referrers(spk)
5000AF92	scripts\game\barkdata\loc\1497725.spk	unknown	-	324	3	opaque-referrers(spk)
E8053610	scripts\game\barkdata\loc\1498475.spk	unknown	-	2852	27	opaque-referrers(spk)
195384C5	scripts\game\barkdata\loc\1498485.spk	unknown	-	1588	15	opaque-referrers(spk)
48CD0C5E	scripts\game\barkdata\loc\1499020.spk	unknown	-	640	6	opaque-referrers(spk)
75AD25EE	scripts\game\barkdata\loc\1499021.spk	unknown	-	640	6	opaque-referrers(spk)
320D5F3E	scripts\game\barkdata\loc\1499022.spk	unknown	-	324	3	opaque-referrers(spk)
3751EB1D	scripts\game\barkdata\loc\1499315.spk	unknown	-	2852	27	opaque-referrers(spk)
32E02B6C	scripts\game\barkdata\loc\1503630.spk	unknown	-	80652	21	opaque-referrers(spk)
65AF0238	scripts\game\barkdata\loc\1504165.spk	unknown	-	956	9	opaque-referrers(spk)
6A07F63B	scripts\game\barkdata\loc\1505280.spk	unknown	-	103532	21	opaque-referrers(spk)
8C4855E1	scripts\game\barkdata\loc\1506930.spk	unknown	-	75048	21	opaque-referrers(spk)
B9182A7C	scripts\game\barkdata\loc\1507465.spk	unknown	-	956	9	opaque-referrers(spk)
7ACBDB53	scripts\game\barkdata\loc\1509405.spk	unknown	-	92632	21	opaque-referrers(spk)
5F5B1CDF	scripts\game\barkdata\loc\1510230.spk	unknown	-	103756	21	opaque-referrers(spk)
0132C9DB	scripts\game\barkdata\loc\1512705.spk	unknown	-	97932	21	opaque-referrers(spk)
076FD1EF	scripts\game\barkdata\loc\1527995.spk	unknown	-	1588	15	opaque-referrers(spk)
D416B081	scripts\game\barkdata\loc\1528160.spk	unknown	-	2852	27	opaque-referrers(spk)
62233A73	scripts\game\barkdata\loc\1528715.spk	unknown	-	640	6	opaque-referrers(spk)
258340A3	scripts\game\barkdata\loc\1528716.spk	unknown	-	640	6	opaque-referrers(spk)
18E36913	scripts\game\barkdata\loc\1528717.spk	unknown	-	324	3	opaque-referrers(spk)
12FF3834	scripts\game\barkdata\loc\1528825.spk	unknown	-	1904	18	opaque-referrers(spk)
58C14A04	scripts\game\barkdata\loc\1529815.spk	unknown	-	2220	21	opaque-referrers(spk)
42B090D0	scripts\game\barkdata\loc\1530460.spk	unknown	-	2536	24	opaque-referrers(spk)
65A53AF1	scripts\game\barkdata\loc\1531540.spk	unknown	-	640	6	opaque-referrers(spk)
D439CAA4	scripts\game\barkdata\loc\1532150.spk	unknown	-	640	6	opaque-referrers(spk)
169ACDFF	scripts\game\barkdata\loc\1533810.spk	unknown	-	640	6	opaque-referrers(spk)
3040042D	scripts\game\barkdata\loc\1534530.spk	unknown	-	149056	12	opaque-referrers(spk)
F8A08B5D	scripts\game\barkdata\loc\1534535.spk	unknown	-	136964	12	opaque-referrers(spk)
2D453495	scripts\game\barkdata\loc\1534540.spk	unknown	-	138512	12	opaque-referrers(spk)
E5A5BBE5	scripts\game\barkdata\loc\1534545.spk	unknown	-	120324	12	opaque-referrers(spk)
A7DF1504	scripts\game\barkdata\loc\1534730.spk	unknown	-	147824	12	opaque-referrers(spk)
6F3F9A74	scripts\game\barkdata\loc\1534735.spk	unknown	-	165200	12	opaque-referrers(spk)
7B3794DC	scripts\game\barkdata\loc\1535045.spk	unknown	-	162644	18	opaque-referrers(spk)
788BC809	scripts\game\barkdata\loc\1535050.spk	unknown	-	131552	24	opaque-referrers(spk)
2A1EA4DC	scripts\game\barkdata\loc\1537975.spk	unknown	-	104228	12	opaque-referrers(spk)
4FBA5E47	scripts\game\barkdata\loc\1539815.spk	unknown	-	640	6	opaque-referrers(spk)
E23F2156	scripts\game\barkdata\loc\1540625.spk	unknown	-	324	3	opaque-referrers(spk)
2C609FDC	scripts\game\barkdata\loc\1541375.spk	unknown	-	956	9	opaque-referrers(spk)
DD362D09	scripts\game\barkdata\loc\1541385.spk	unknown	-	640	6	opaque-referrers(spk)
103DDE51	scripts\game\barkdata\loc\1541920.spk	unknown	-	640	6	opaque-referrers(spk)
2D5DF7E1	scripts\game\barkdata\loc\1541921.spk	unknown	-	640	6	opaque-referrers(spk)
6AFD8D31	scripts\game\barkdata\loc\1541922.spk	unknown	-	324	3	opaque-referrers(spk)
D2C17096	scripts\game\barkdata\loc\1542215.spk	unknown	-	956	9	opaque-referrers(spk)
74C210FE	scripts\game\barkdata\loc\1544400.spk	unknown	-	43976	24	opaque-referrers(spk)
49A2394E	scripts\game\barkdata\loc\1544401.spk	unknown	-	100152	24	opaque-referrers(spk)
0E02439E	scripts\game\barkdata\loc\1544402.spk	unknown	-	57636	24	opaque-referrers(spk)
C654AF79	scripts\game\barkdata\loc\1687950.spk	unknown	-	106396	33	opaque-referrers(spk)
FB3486C9	scripts\game\barkdata\loc\1687951.spk	unknown	-	76212	24	opaque-referrers(spk)
BC94FC19	scripts\game\barkdata\loc\1687952.spk	unknown	-	42488	12	opaque-referrers(spk)
CA63E8F3	scripts\game\barkdata\loc\1688775.spk	unknown	-	99936	33	opaque-referrers(spk)
8DC39223	scripts\game\barkdata\loc\1688776.spk	unknown	-	74300	24	opaque-referrers(spk)
B0A3BB93	scripts\game\barkdata\loc\1688777.spk	unknown	-	44308	12	opaque-referrers(spk)
755B5C11	scripts\game\barkdata\loc\1689600.spk	unknown	-	104036	33	opaque-referrers(spk)
483B75A1	scripts\game\barkdata\loc\1689601.spk	unknown	-	80396	24	opaque-referrers(spk)
0F9B0F71	scripts\game\barkdata\loc\1689602.spk	unknown	-	42460	12	opaque-referrers(spk)
